Name,Status,Price,Stars,Ratings,URL,UPC
Microsoft XBox One X 1TB Console Video Game System Bundle 4K Ultra HD Black,Refurbished,"ILS 1,309.56",Wat,0,https://www.ebay.com/itm/Microsoft-XBox-One-X-1TB-Console-Video-Game-System-Bundle-4K-Ultra-HD-Black/402652853580?hash=item5dbffaf54c:g:dMEAAOSw2V5f8JhH,0886389157500
Second Hand Xbox One X White Special Edition Fmp-00063,Pre-Owned,"ILS 1,944.61",Wat,0,https://www.ebay.com/itm/Second-Hand-Xbox-One-X-White-Special-Edition-Fmp-00063/164596657388?hash=item2652b9acec:g:RFcAAOSwp19f4ano,Does Not Apply
"Xbox one X Bundle. Xbox (w/box), 2 Controllers, Charging Doc & Wireless Headset!",Pre-Owned,"ILS 1,555.29",Wat,0,https://www.ebay.com/itm/Xbox-one-X-Bundle-Xbox-w-box-2-Controllers-Charging-Doc-Wireless-Headset/284116078732?hash=item4226a3508c:g:vK8AAOSwETVf0zjl,
Microsoft Xbox One X Scorpio Edition 16TB +Monster Collection 1615 Digital Games,Pre-Owned,"ILS 44,943.01",Wat,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Scorpio-Edition-16TB-Monster-Collection-1615-Digital-Games/254731504756?hash=item3b4f2e4c74:g:a~4AAOSwEUJfcNpa,
Microsoft Xbox One X Cyber Punk 2077 LE - Customized - X1X with 2TB SSD,Brand New,"ILS 2,619.41",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Cyber-Punk-2077-LE-Customized-X1X-with-2TB-SSD/284069563120?epid=7039722816&hash=item4223dd8af0:g:nEAAAOSwxF5foPzu,0889842564075
"Custom Xbox One X Shell ""Do it Yourself"" top/bottom Fits Console replacement led",Pre-Owned,ILS 361.38,Pre,0,https://www.ebay.com/itm/Custom-Xbox-One-X-Shell-Do-it-Yourself-top-bottom-Fits-Console-replacement-led/203169078092?hash=item2f4dd21b4c:g:KOkAAOSwE0Be2XvJ,0641275699348
Xbox One X Console System 1TB Microsoft CYV-00015 HDD Bluetooth 4K Japan NEW,Brand New,"ILS 2,128.26",Top,0,https://www.ebay.com/itm/Xbox-One-X-Console-System-1TB-Microsoft-CYV-00015-HDD-Bluetooth-4K-Japan-NEW/123961169548?epid=28008799420&hash=item1cdca9568c:g:IYAAAOSwnt5anQIH,4549576079592
Microsoft Xbox One X Scorpio Edition 1TB Game Console - Black,Pre-Owned,"ILS 1,573.01",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Scorpio-Edition-1TB-Game-Console-Black/184615837466?epid=22032166168&hash=item2afbf61f1a:g:prIAAOSwV~Nf-2LN,0889842208535
(Pa2) Microsoft Xbox One X Project Scorpio Edition 1TB Black Console - Boxed ,Pre-Owned,"ILS 1,182.90",5.0,0,https://www.ebay.com/itm/Pa2-Microsoft-Xbox-One-X-Project-Scorpio-Edition-1TB-Black-Console-Boxed/353200052501?epid=239434827&hash=item523c5d1915:g:TtMAAOSwKGRfW6MS,889842208474
NEW* Microsoft Xbox One X 1TB Console 4K ULTRA HD/HDR/4K BLUE-RAY (1787)- Black,Open Box,"ILS 1,800.83",5.0,0,https://www.ebay.com/itm/NEW-Microsoft-Xbox-One-X-1TB-Console-4K-ULTRA-HD-HDR-4K-BLUE-RAY-1787-Black/224303695831?epid=238382386&hash=item34398ac7d7:g:k~0AAOSwE3Rf8iqh,0886389157500
Xbox one x 1tb 4k HDR Black Console Bundle w controller-us edition-brand new,Brand New,"ILS 1,392.25",Wat,0,https://www.ebay.com/itm/Xbox-One-X-1TB-4K-HDR-Black-Console-Bundle-w-Controller-US-Edition-BRAND-NEW/284103286270?hash=item4225e01dfe:g:7rAAAOSw765ftl4W,
Microsoft Xbox One X Project Scorpio Edition 1TB Games Console (0105101317),Brand New,"ILS 3,185.66",Wat,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Project-Scorpio-Edition-1TB-Games-Console-0105101317/114567895366?hash=item1aacc75946:g:hSwAAOSwc9VcN7cT,
Brand NEW Microsoft Xbox One X Project Scorpio Limited Edition 1TB Console Black,Brand New,"ILS 2,619.41",5.0,0,https://www.ebay.com/itm/Brand-NEW-Microsoft-Xbox-One-X-Project-Scorpio-Limited-Edition-1TB-Console-Black/193680517601?epid=239434237&hash=item2d184229e1:g:vHIAAOSwSyJfbBxf,0672773738734
Microsoft Xbox One X Gears 5 Limited Edition Console 1TB BRAND NEW & RARE USA,Brand New,"ILS 3,437.98",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Gears-5-Limited-Edition-Console-1TB-BRAND-NEW-RARE-USA/174146118155?epid=17033821767&hash=item288beae20b:g:~8cAAOSw29ZeEWwS,
Microsoft Xbox One X 1TB Console & Forza Horizon 4 LEGO Speed Bundle,New (Other),"ILS 1,613.45",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Console-Forza-Horizon-4-LEGO-Speed-Bundle/254831859719?epid=20034672274&hash=item3b55299807:g:MaoAAOSwr6Bf7ywf,0889842522761
Xbox One X Cyberpunk 2077 Limited Edition 1TB Console Bundle,Brand New,"ILS 2,455.72",Wat,0,https://www.ebay.com/itm/Xbox-One-X-Cyberpunk-2077-Limited-Edition-1TB-Console-Bundle/313241286070?hash=item48eea2b5b6:g:QWgAAOSwxEde3CQj,Does Not Apply
Microsoft Xbox One X 1TB Console - Black,Pre-Owned,"ILS 1,047.78",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Console-Black/402451416922?epid=238382386&hash=item5db3f9475a:g:~fQAAOSw1EtfaMxj,0886389157500
Microsoft Xbox One X Project Scorpio Edition 1TB Black Console,Brand New,"ILS 2,471.87",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Project-Scorpio-Edition-1TB-Black-Console/333852480498?epid=239434827&hash=item4dbb2893f2:g:RfsAAOSwWrFf-b-h,0889842208474
Xbox one x cyberpunk 2077 limited edition + Game Colectors Edytion,Brand New,"ILS 3,595.44",Wat,0,https://www.ebay.com/itm/Xbox-one-x-cyberpunk-2077-limited-edition-Game-Colectors-Edytion/184577169064?hash=item2af9a816a8:g:L60AAOSwlHdf1I4s,
"Microsoft Xbox One X 1TB 4k Blu Ray Black Console, 2 Controller, HDMI,Power Cord",Pre-Owned,"ILS 1,637.15",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-4k-Blu-Ray-Black-Console-2-Controller-HDMI-Power-Cord/303807039902?epid=238382386&hash=item46bc4f899e:g:jqoAAOSwum1f0~3L,0886389157500
Microsoft Xbox One X 1TB Gears 5 Console Bundle New Unopened 1 of 2,Brand New,"ILS 1,060.87",Tim,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Gears-5-Console-Bundle-New-Unopened-1-of-2/193859332728?hash=item2d22eaaa78:g:~kYAAOSwCQBgAjS4,
MICROSOFT XBOX ONE X PROJECT SCORPIO LIMITED EDITION 1TB CONSOLE +1 YR XBOX LIVE,Brand New,"ILS 2,455.72",5.0,0,https://www.ebay.com/itm/MICROSOFT-XBOX-ONE-X-PROJECT-SCORPIO-LIMITED-EDITION-1TB-CONSOLE-1-YR-XBOX-LIVE/284128358303?epid=239434237&hash=item42275eaf9f:g:~zQAAOSwBQ1eTDVV,0672773738734
Microsoft Xbox One X,Pre-Owned,"ILS 1,146.00",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X/303854132303?epid=238382386&hash=item46bf1e1c4f:g:0HgAAOSwp69f~o5E,0886389157500
"500GB Xbox One Console -HDMI Cable,Play&Charge Docking Station X2 Controllers",Pre-Owned,ILS 476.40,Tim,0,https://www.ebay.com/itm/500GB-Xbox-One-Console-HDMI-Cable-Play-Charge-Docking-Station-X2-Controllers/224321519332?hash=item343a9abee4:g:vQ0AAOSwcARgBuJH,
Microsoft Xbox One X console - 2TB project Scorpio edition + Project Scorpio,Pre-Owned,"ILS 1,193.33",Top,0,https://www.ebay.com/itm/Microsoft-Xbox-ONE-X-Konsole-2TB-Projekt-Scorpio-Edition-Projekt-Scorpio/392992426187?hash=item5b802c88cb:g:CREAAOSw8XRfye-E,0889842208559
Microsoft Xbox ONE X Cyberpunk Limited Edition Console - 'The Masked Man',Pre-Owned,"ILS 1,777.32",Top,0,https://www.ebay.com/itm/Microsoft-Xbox-ONE-X-Cyberpunk-Limited-Edition-Console-The-Masked-Man/203051731694?hash=item2f46d38aee:g:J2MAAOSwH6dfEogS,N/A
"Microsoft Xbox One X 1TB Console, VGC, MANY GAMES ON THE CONSOLE, NO CONTROLLER ",Pre-Owned,"ILS 1,123.49",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Console-VGC-MANY-GAMES-ON-THE-CONSOLE-NO-CONTROLLER/184617530620?epid=23031191832&hash=item2afc0ff4fc:g:bDYAAOSwixNf~OSC,5027757108709
* xbox one x-project scorpio * like new *,Pre-Owned,"ILS 1,189.55",Wat,0,https://www.ebay.com/itm/Xbox-One-X-Project-Scorpio-Like-new/233691084851?hash=item366912f833:g:q1AAAOSw4C5fIYzU,
Microsoft Xbox One X 1TB Console - Black,Pre-Owned,ILS 851.28,5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Console-Black/274654365061?epid=238382386&hash=item3ff2ad0585:g:RvUAAOSwCGlgCNMr,0886389157500
(R) Microsoft Xbox One X console - 1TB + Original Controller Ultra HD defect,Pre-Owned,ILS 994.41,Top,0,https://www.ebay.com/itm/R-Microsoft-Xbox-ONE-X-Konsole-1TB-original-Controller-Ultra-HD-Mangel/363155266803?hash=item548dbd9cf3:g:~yEAAOSwGMtflsGV,889842208337
Cyberpunk 2077 Limited Edition Xbox One X Console In-Hand Fast Shipping,Brand New,"ILS 1,964.48",Wat,0,https://www.ebay.com/itm/Cyberpunk-2077-Limited-Edition-Xbox-One-X-Console-In-Hand-Fast-Shipping/254813256614?hash=item3b540dbba6:g:nncAAOSw6bVf33Ia,
Xbox One X 1TB & Xbox One Original 500GB - 2 Controllers - Games Not Included,Pre-Owned,"ILS 1,146.00",4.5,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Xbox-One-Original-500GB-2-Controllers-Games-Not-Included/174570267004?epid=8031089592&hash=item28a532e17c:g:qCwAAOSwabNgA3Pc,0696579865012
Microsoft Xbox One X 1tb 4k Ultra HD Gaming Console,Pre-Owned,"ILS 1,306.41",4.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1tb-4k-Ultra-HD-Gaming-Console/224324214516?epid=8026284707&hash=item343ac3def4:g:yq8AAOSwH49eidrF,0603784352176
Microsoft Xbox One X Project Scorpio Edition 1TB Black Console,New (Other),"ILS 2,471.87",Wat,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Project-Scorpio-Edition-1TB-Black-Console/174575307291?hash=item28a57fca1b:g:l3MAAOSwo69e3lAF,
Xbox One X 1tb Cyberpunk 2077 Limited Edition Console,Brand New,"ILS 1,735.38",5.0,0,https://www.ebay.com/itm/Xbox-One-X-1tb-Cyberpunk-2077-Limited-Edition-Console/143899220030?epid=7039722816&hash=item21810fd83e:g:OQMAAOSwwoRf56q8,0889842564075
Microsoft Xbox One X 1TB Gears 5 Limited Edition Console Bundle,Pre-Owned,"ILS 1,309.69",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Gears-5-Limited-Edition-Console-Bundle/184628917795?epid=17033821767&hash=item2afcbdb623:g:KnMAAOSwwqpgB7IW,
Microsoft Xbox One X 1TB (Black) (**6 MONTH WARRANTY**),Refurbished,"ILS 1,235.89",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Black-6-MONTH-WARRANTY/303845039762?epid=23031191832&hash=item46be935e92:g:-LgAAOSw4wRf~gTN,5027757108709
Xbox one x cyberpunk 2077 limited limited edition new,Brand New,"ILS 1,670.94",Wat,0,https://www.ebay.com/itm/Xbox-One-X-Cyberpunk-2077-Limitee-Limited-Edition-Neuve/373417637080?hash=item56f16cf4d8:g:Mb8AAOSw-k1f4bvo,
Microsoft Xbox One X 1TB Game Console,Pre-Owned,ILS 654.86,5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Game-Console/303854540469?epid=238382386&hash=item46bf2456b5:g:f5AAAOSwtbFgB7f0,0886389157500
Microsoft Xbox One X Gears 5 Limited Edition Console REGION FREE,Brand New,"ILS 2,619.44",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Gears-5-Limited-Edition-Console-REGION-FREE/174513392358?epid=17033821767&hash=item28a1cf0ae6:g:olwAAOSwluVfqs7p,
Xbox One X,Pre-Owned,"ILS 1,800.86",Wat,0,https://www.ebay.com/itm/Xbox-One-X/174508194504?hash=item28a17fbac8:g:wicAAOSw2CNfn6Nu,
Xbox One X 1TB Special Edition Console,New (Other),"ILS 1,572.96",Wat,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Special-Edition-Console/303840595676?epid=21039041208&hash=item46be4f8edc:g:VxcAAOSwzPlfypeG,889842388336
Microsoft Xbox One X 1Tb Console With Wireless Controller: Xbox One X. Pre-Owned,Pre-Owned,"ILS 1,028.10",Top,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1Tb-Console-With-Wireless-Controller-Xbox-One-X-Pre-Owned/143643022763?hash=item2171ca95ab:g:X5gAAOSwOape90Ss,Does not apply
Xbox One X - Project Scorpio - 1TB/Black - MINT w/box AND extra controller!,Pre-Owned,"ILS 1,211.46",5.0,0,https://www.ebay.com/itm/Xbox-One-X-Project-Scorpio-1TB-Black-MINT-w-box-AND-extra-controller/124522128253?epid=239434237&hash=item1cfe18e37d:g:rPMAAOSw1m5f-2HL,
Xbox One 500GB Console + 2 games 1x Controller wires,Pre-Owned,ILS 651.63,Wat,0,https://www.ebay.com/itm/Xbox-One-500GB-Console-2-games-1x-Controller-wires/284155922422?hash=item42290347f6:g:eoQAAOSwxYVgCbL3,
Xbox one x Cyberpunk 2077 edition,Brand New,ILS 795.69,Wat,0,https://www.ebay.com/itm/Xbox-one-X-Cyberpunk-2077-Edition/254807089760?hash=item3b53afa260:g:GfQAAOSwktpf1npe,
Microsoft Xbox One X console - 1TB Hyperspace Edition + Controller Ultra HD,Pre-Owned,"ILS 1,312.68",Top,0,https://www.ebay.com/itm/Microsoft-Xbox-ONE-X-Konsole-1TB-Hyperspace-Edition-Controller-Ultra-HD/363264363301?epid=20035198735&hash=item54943e4b25:g:NZMAAOSw2f9gBugO,0889842500332
Microsoft Xbox One X 1TB 4k BluRay Console HDMI and Power Cord & Controler,Refurbished,"ILS 1,309.69",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-4k-BluRay-Console-HDMI-and-Power-Cord-Controler/324436019734?epid=238382386&hash=item4b89e4ca16:g:BicAAOSwraNf665~,0886389157500
Microsoft Xbox One X 1TB Tom Clancy's The Division 2 Console Bundle - Black,Pre-Owned,"ILS 1,309.72",4.5,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Tom-Clancys-The-Division-2-Console-Bundle-Black/164656415505?epid=25031081713&hash=item2656498311:g:lGEAAOSwUN1gCGzt,0889842408799
Microsoft Xbox One X 1tb 4k Ultra HD Gaming Console With BOX!!Amazing CONDITION,Pre-Owned,"ILS 1,146.00",4.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1tb-4k-Ultra-HD-Gaming-Console-With-BOX-Amazing-CONDITION/254838560437?epid=8026284707&hash=item3b558fd6b5:g:yq8AAOSwH49eidrF,0603784352176
Microsoft Xbox One X Project Scorpio Edition 1TB Console - Black W/ 1 Game,Pre-Owned,"ILS 1,260.60",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Project-Scorpio-Edition-1TB-Console-Black-W-1-Game/133625960142?epid=239434237&hash=item1f1cba56ce:g:C9QAAOSwBGJf8MNo,
"Fallout 76 Xbox One X SE, 2 Controllers, 5TB Ext-HD, Headset, On TV/Wall Mount",Pre-Owned,ILS 663.05,Tim,0,https://www.ebay.com/itm/Fallout-76-Xbox-One-X-SE-2-Controllers-5TB-Ext-HD-Headset-On-TV-Wall-Mount/254836725356?hash=item3b5573d66c:g:E8QAAOSw669gA4~F,
Microsoft Xbox One X 1TB Console - Black,Pre-Owned,"ILS 1,719.01",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Console-Black/233827959070?epid=238382386&hash=item36713b811e:g:T3AAAOSwvddf3nbT,0886389157500
Microsoft Xbox One X Project Scorpio Edition 1TB Bundle ,Pre-Owned,"ILS 1,190.99",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Project-Scorpio-Edition-1TB-Bundle/284143397399?epid=239434827&hash=item4228442a17:g:BRMAAOSwS~tf-jBS,0889842208474
Xbox One X 1TB Gears 5 Limited Edition Console W/Series X Controller Microsoft,Pre-Owned,ILS 992.11,5.0,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Gears-5-Limited-Edition-Console-W-Series-X-Controller-Microsoft/203255775841?epid=17033821767&hash=item2f52fd0261:g:HpQAAOSwq~Nf1YiJ,
Microsoft Xbox One Consoles - Xbox One Xbox One S 500GB/1TB and Xbox One X,Refurbished,ILS 966.23,0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-Consoles-Xbox-One-Xbox-One-S-500GB-1TB-and-Xbox-One-X/333254884392?hash=item4d9789fc28:g:2CwAAOSwvrFfkqdH,
"Xbox one s 500gb white console NotBoxed, Controller, 18 x Games, Power+hdmi Lead",Pre-Owned,ILS 674.15,Tim,0,https://www.ebay.com/itm/Xbox-one-s-500gb-white-console-NotBoxed-Controller-18-x-Games-Power-hdmi-Lead/133642635939?hash=item1f1db8caa3:g:MRoAAOSwK0dgB01p,
Xbox One console  - 500GB Xbox One - Working Condition & X2 Controllers,Pre-Owned,ILS 301.12,Tim,0,https://www.ebay.com/itm/Xbox-One-console-500GB-Xbox-One-Working-Condition-X2-Controllers/184630898814?hash=item2afcdbf07e:g:HWkAAOSwWUJf9Hhn,
Microsoft Xbox One X Project Scorpio Edition 1TB Console - Black,Pre-Owned,ILS 600.83,5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Project-Scorpio-Edition-1TB-Console-Black/333863349150?epid=239434237&hash=item4dbbce6b9e:g:yUsAAOSwmfNgB5LI,0672773738734
Xbox One X 1TB Gears Of War 5 Edition + 4TB External Hard Drive +14 Games Lot,Pre-Owned,ILS 728.53,Tim,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Gears-Of-War-5-Edition-4TB-External-Hard-Drive-14-Games-Lot/303855926106?hash=item46bf397b5a:g:HnQAAOSw96xgB~ii,0889842477733
Microsoft Xbox One X 1TB Console - Black,Pre-Owned,ILS 479.68,5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Console-Black/265017161621?epid=238382386&hash=item3db440f795:g:9lcAAOSwp~dfHsHp,0886389157500
Microsoft Xbox One X Project Scorpio Edition 1TB Console - Black,Pre-Owned,ILS 523.89,5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Project-Scorpio-Edition-1TB-Console-Black/303851577488?epid=239434237&hash=item46bef72090:g:86EAAOSwqulgBOhX,0672773738734
